Iter Vrad Vrot Dist Av EEP initial_[Fe/H] initial_[a/Fe] initial_Mass pc_0 pc_1 pc_2 pc_3 Inst_R Teff log(g) log(R) [Fe/H] [a/Fe] log(Age) Mass log(L) Agewgt log(lk) log(vol) log(wt) h nc log(z) delta(log(z))
1977 -3.7505710149688447 1.671587589032288 14.11264369492334 0.24039283514735593 375.61217635436384 -0.17086763190429055 -0.08309057299325395 0.9293112001849708 1.009443313889612 -0.007271808293841303 -0.019192206526496454 -0.01340861992254331 20000.0 5974.491849397091 4.421369167276093 -0.0074885546937495835 -0.25943118512219043 -0.06418985285200654 9.788102640045562 0.9291061400495215 0.04370910965228847 0.0006032520639531181 -31.385072509487728 -19.681754427567146 -55.69923443468889 19.93825890952131 5 -52.37843244736241 14.266757697286366 
1978 -0.1710239155586315 3.8815436256987192 14.117762913448916 0.15754855332941795 344.2678322615749 -0.4850654581602072 0.3373576366463987 0.9759308502282346 0.9948574489342271 0.0026827591386994476 0.034279758363106996 0.017215389806545793 20000.0 6052.899031670922 4.447049958440159 -0.009863113710505491 -0.545804743789524 0.35196439919671546 9.4819140452353 0.9758134690289952 0.06160981772348531 0.0020822364675640737 -31.37197252091434 -19.691704758420315 -55.675376008550174 19.939807965458222 5 -52.342104306936875 14.220014929941335 
1979 -3.8844896145714998 6.497767138053455 14.189272029421945 0.05337945353448973 408.604767448948 -0.17370871290205425 0.096775522932668 0.8851676120431549 0.997399222756562 -0.013511507094837671 -0.0318575316177904 0.006367633358385222 20000.0 5723.931046870588 4.362784417873378 0.01337421290029739 -0.2830075466015276 0.11926713985520421 10.0235594440331 0.8848734771585594 0.011008326520939686 0.00057710119125297 -31.361511602651106 -19.701655089273483 -55.67355365825523 19.940426353597303 11 -52.306986937669684 14.173736490270343 
1980 -0.3451670748494742 4.211714996078913 14.131242251879792 0.08311221381629005 380.290995624721 -0.41663801251907806 0.2640390282554522 0.9081671313026409 1.0192495876084446 -0.12571198939837638 0.04545980518384113 0.016312274126595083 20000.0 5877.560180684496 4.413972539525786 -0.00817169180225603 -0.5076352574475766 0.28361050474281974 9.831304996251939 0.9079562133485028 0.013927281836213227 0.0006152861886985144 -31.31514950614827 -19.711605420126652 -55.65483750407497 19.940813217243537 5 -52.27243108162665 14.12866882236905 
1981 1.563794225677757 1.5419119786323305 14.086595228122535 0.06542385085092411 317.75947313991134 -0.09186985630856803 0.42848359462976954 1.0780800876902918 1.0860466819558914 0.024834432208311913 0.04177557660798323 0.01781438412368537 20000.0 5726.269780618455 4.447529360883598 0.013848210246072797 -0.11417870674816538 0.43747831340138293 9.107537388758692 1.0780323288707478 0.012665967578184298 0.0020217128534488517 -31.26561194844615 -19.72155575097982 -55.61679994942145 19.941645218800474 5 -52.23775676843704 14.084162668747815 
1982 0.04373169711287517 5.734890451654228 14.120861452222531 0.07485738400858538 320.5411254694154 -0.1527153219946178 0.24594649736250113 1.0799795618353065 1.0221101755929483 0.08602512827877778 0.0610864403505178 0.007857441999093613 20000.0 6028.781494817307 4.446323091696421 0.01262536750209587 -0.18106927564760056 0.2557505279822834 9.085994255988501 1.0799245364339303 0.09965123699323983 0.002048581524595744 -31.227721207311113 -19.73150608183299 -55.58316339290137 19.94274777450883 5 -52.20311780432415 14.039538059589077 
1983 -2.6726658885025785 1.6027895943559543 14.089800658007892 0.16415940703434054 368.4692670294605 -0.09849577053358338 -0.04497579042318889 0.9604522271070259 1.011326258062379 -0.07194382795673479 0.034808807828363555 -0.0012340051773871569 20000.0 5950.805614881405 4.422239115483923 -0.0010270746746150904 -0.17760972736626288 -0.027807024334952114 9.733519005830209 0.960264800815396 0.04973123421510229 0.0006127160695118584 -31.186997501241848 -19.74145641268616 -55.55377866474436 19.94397047340118 5 -52.16865727220433 13.994948801069462 
1984 -2.8981683591707927 3.6573978945234846 14.09843570005007 0.051094585954933616 376.6796708934263 -0.09076974438787078 -0.022936749847319998 0.9400792551637331 1.0667770063082727 -0.04434245892300881 0.04001096128085621 0.0024522523839063046 20000.0 5870.201089385406 4.422527009122003 -0.005411580384368723 -0.17306493871904965 -0.005094748501568344 9.805422597568949 0.93987846856989 0.017271081036816738 0.0006139107087837404 -31.028996116674993 -19.751406743539327 -55.46145642435699 19.947716040037683 5 -52.1321809792081 13.9505379760489 
1985 -1.2893351310533347 2.6513017803130046 14.078884351101621 0.00336764951407606 404.3905321628884 -0.1265365907595477 -0.18240490273921203 0.882060020788963 0.9733887467386589 -0.054350817991009104 -0.04066281406517659 -0.00852811173728225 20000.0 5902.851285552962 4.379529067569674 0.001974503507154002 -0.2381322965119973 -0.15943482293308558 9.977717424197731 0.881774271988734 0.04167870166955916 0.000570992602385244 -31.002398261255486 -19.761357074392496 -55.382136021213185 19.953307942086127 8 -52.09413792934199 13.904111393718402 
1986 1.7262608122635257 5.25246794906413 14.12090445659492 0.15299360787586333 359.5849671980792 -0.18848787868425187 0.20462469227769103 0.9911805668990805 1.0471738777422481 0.0724629384547461 0.033313529121912336 0.014327363176525838 20000.0 5915.365448837365 4.41490884636264 0.009825089171458704 -0.2578054344188858 0.22014143105337022 9.656350964316577 0.9910141558296819 0.0610588267445449 0.000635493915383199 -30.97691503478382 -19.771307405245665 -55.36605306709575 19.958154272141073 5 -52.05690601061995 13.85611805799428 
1987 -2.1080657867717534 2.8787218234052645 14.11216028502595 0.023859085007631904 323.1229199573779 -0.34686407953742115 0.45787170332985033 1.0423393363790818 1.0590006320157423 0.09173256231465782 0.040155430002456416 -0.003169694586546982 20000.0 5901.792471235255 4.4506842634358135 0.0033686237891079355 -0.37720823486203836 0.4680475215499672 9.169441299653435 1.0422805531450148 0.04415531082721669 0.002054971421467971 -30.921442325549716 -19.781257736098834 -55.335221998879014 19.962939004672627 5 -52.01990730601339 13.80893585480954 
1988 -1.9979136866108647 2.319364389985203 14.176147456771016 0.13706237510388802 348.76917955282397 -0.3374956254956052 0.016152097661165682 0.9653257217476576 0.9974585484107239 0.06936780422080563 -0.04800239084250822 -0.011212007403657305 20000.0 6159.876511235307 4.44302028353444 -0.01032174982398966 -0.41529071611935675 0.033223662361653104 9.550854107277692 0.9651829852756278 0.09112685076248676 0.0020906619363152503 -30.857627684431257 -19.791208066952002 -55.28540430572785 19.968440411316337 5 -51.98244009479396 13.761986867735487 
1989 -0.053398551574566966 1.747408294572953 14.116429417306778 0.12644891355413235 315.4904641802988 -0.11253540764412806 0.07806083322396445 1.05398733855126 1.0380723032727057 0.09460694555226273 -0.022145634578229316 0.01522290760637126 20000.0 6058.572209361689 4.471640619080153 -0.005484988851773507 -0.13717846493641828 0.08749700364330244 9.041639415952591 1.0539408214764094 0.07199350304946767 0.0020734535104714254 -30.85720098034722 -19.80115839780517 -55.26374289342289 19.9734394955118 5 -51.94554972296574 13.714569376892534 
1990 -2.7169119824323857 1.5655376654420468 14.110428423666182 0.1268283032472887 382.4073323825784 -0.032791345709986874 -0.016358319473531474 0.958603835042154 1.0727745516121685 0.10291888494933304 0.031416881312252426 0.0018165289684271765 20000.0 5863.364578537949 4.404590431744362 0.007379156144955442 -0.11548256783450091 0.0012788390240790499 9.815294092396305 0.958388727610247 0.04082823558459993 0.0006132819654893103 -30.814853340086145 -19.81110872865834 -55.25208192628162 19.977625718064264 5 -51.909562091903354 13.667728727259579 
1991 1.0171907934879982 2.0945600063439014 14.174991716284328 0.039859883714431936 386.82066354721104 -0.4028397217431867 0.2880311541456673 0.9167960673651725 0.9418663867036101 -0.03988521613383941 -0.04916157672919842 0.009807402855852243 20000.0 5869.153692434448 4.393158585567638 0.00447540898048771 -0.49837493152609547 0.3080878201092839 9.85125054604736 0.9165659640463526 0.03673507426846799 0.0006119962940254158 -30.777799577582037 -19.82105905951151 -55.222384091486376 19.981770240576616 5 -51.873796117965014 13.621790819840207 
1992 0.6241609907434231 4.99898637446633 14.127770659196146 0.12708296682421866 335.10808783820653 -0.4826184182847282 0.20717841428569506 0.9961193265415775 0.9466706873924817 -0.007247470292950836 0.06254467662672963 0.008034656600631705 20000.0 6229.42175561201 4.458475526419232 -0.011175812034545232 -0.5367920264125008 0.22077734547621028 9.305859956172542 0.9960296767433368 0.10892164407517806 0.0020914234698490627 -30.752879153207708 -19.831009390364677 -55.20144131531234 19.985549383014753 5 -51.8385472339363 13.576074571825053 
1993 -1.4764441025619774 6.1556560318276485 14.05592269834256 0.09672133733169173 356.30976685247566 -0.07371268850269486 -0.15167941540014887 0.9824179988042274 0.9904059859441621 -0.04524216227967229 0.06498250305298925 -0.008950607855913832 20000.0 6060.052977476696 4.424121818887219 0.002929193799772753 -0.15077231599439372 -0.13500143843836504 9.645722395767281 0.98224632960478 0.08924639797674186 0.0006021310567859363 -30.734047219937892 -19.840959721217846 -55.18954876421987 19.988674878687085 5 -51.80409823960852 13.530875415687845 
1994 -1.2621892516159932 0.7332569302758839 14.127617881379596 0.24598697825607488 347.47860331272693 -0.0946471051417821 0.02325642173708986 1.0134388419809306 1.0114803547439863 -0.019212850379129925 -0.045582575412069684 -0.01976370278391627 20000.0 6016.187188435944 4.4352331839743755 0.004155190057683247 -0.15451179775722096 0.03738804675389987 9.522237794778983 1.0133075286525153 0.07907806916685008 0.002062596069049773 -30.632060690359662 -19.850910052071015 -55.13783459975948 19.992715308301207 6 -51.76905970316587 13.486476150855694 
1995 -4.94430388267816 7.860104464455977 14.133407481481207 0.11905401564314419 379.9720188289916 -0.007912715198993947 -0.14889581442236755 0.9731051919562345 1.067083548052516 0.07025100419093888 -0.027165468567129217 -0.01159772847223944 20000.0 5983.009844388588 4.396386781016968 0.014711205421917527 -0.09313180006545471 -0.13107754937256302 9.770507131242802 0.9728861069117491 0.09058360764547471 0.0006003517255626141 -30.54590651515111 -19.860860382924184 -55.05408664073603 19.998876501378174 5 -51.732303971210364 13.441487347505195 
1996 0.25381123985613385 4.035672916352354 14.136563489198437 0.18396234657838179 357.8141519152182 -0.2706371676871506 0.21329391543890763 0.9817458968009243 1.007749534815459 -0.027477468177792147 0.05699960232549697 -0.02335993212455332 20000.0 5975.531967676915 4.417172717346327 0.006331828235955012 -0.3425506785503071 0.2293013055106141 9.643345016997664 0.9815799677819711 0.07165228001733302 0.0006314514888397722 -30.504229962428706 -19.870810713777352 -55.00083203738586 20.00584315977032 5 -51.69494806186465 13.394781354197512 
1997 -1.5868360812895332 0.974186657998179 14.14463448552448 0.08429198090596018 380.6574510577664 -0.2580816568186326 0.1652083385128868 0.9316252657689916 1.0082614459202914 -0.00787726293317928 -0.01305776901890858 -0.0023255803754310793 20000.0 5879.805788431116 4.408528723383721 -0.000821843777667156 -0.3442100655430012 0.1837356826885285 9.817543188116517 0.9314134796549948 0.029290565336724743 0.0006176805349256066 -30.491612749598477 -19.88076104463052 -54.98383268750668 20.012056211134876 5 -51.65833128932571 13.347475187780844 
1998 0.7850637723936558 1.5386633732771682 14.190179932831162 0.2146015972372404 329.0697120882769 -0.2532821309358866 0.32136184710003396 1.043040009794432 0.9841065930893084 0.03035758629729901 -0.033831303671097476 0.02446889918681075 20000.0 5963.703399624582 4.4499706921748965 0.0030644538029938884 -0.2874122687852242 0.33202881912977894 9.242370210355581 1.042969139378435 0.06167537871422894 0.0020564941489267263 -30.413569665274178 -19.89071137548369 -54.94771162166633 20.018409736146868 9 -51.621732335408694 13.300908160508165 
1999 1.8033297299923703 6.64071495986899 14.097982454956995 0.19550415362822474 304.7045882422673 -0.21820003933195098 0.3079403321516864 1.0902263958331209 1.0265901852210888 -0.0413664199076475 0.029659909443771088 -0.004650897608317196 20000.0 6058.307378481586 4.450061958990468 0.012715075158152263 -0.23677181759788907 0.31653819303157993 8.861599797107935 1.090191761072531 0.10831769429761237 0.002048178443473123 -30.38958220467181 -19.90066170633686 -54.907335904238934 20.02502506036461 5 -51.584997407393956 13.25435895545467 
2000 -1.0861164631992253 4.293035185476051 14.111594878758389 0.01663348817017437 333.3391426992973 -0.45522031748763414 0.47493362421940527 1.0160443481008348 1.0274298261430959 0.018697135623727434 0.026335706076993273 0.01926658393338928 20000.0 5950.29582985165 4.4448415121630465 0.0004249575901067302 -0.49788529059116865 0.4868210506516948 9.313396971221245 1.0159626634182648 0.0524864743174638 0.002070797586406408 -30.38883528284015 -19.910612037190027 -54.90499089719751 20.03036003196168 5 -51.54948252628807 13.20767378035162 
2001 -0.1537344775253544 4.053003005919841 14.132504873456245 0.06316671718023706 359.16981829470126 -0.22759153649170516 0.2928170275774889 0.9994492410505624 1.0586407800919646 0.045145726311658085 0.044308136564629286 0.002245721455423802 20000.0 5884.6407636789545 4.4054605722596385 0.016449572119182698 -0.29579850912672834 0.30809459902740005 9.649501149623614 0.9992826532134812 0.06526129477385337 0.0006354853927918149 -30.35969132969116 -19.920562368043196 -54.89988969280346 20.034688027715227 5 -51.5150133996069 13.162208653814488 
2002 0.7318004839633403 4.391845611755133 14.110892590071822 0.11132287814517762 331.59210364453793 -0.3003699596226581 0.3974926118908952 1.034445338732723 1.0527416177558397 0.050687521182401885 0.06381900194023976 0.0018662865648830101 20000.0 5912.436754211774 4.447384732377573 0.002535008393004577 -0.33751813197717195 0.4085673318172938 9.292145284930227 1.0343689694725406 0.04561837623844187 0.0020567391618695877 -30.26162081164268 -19.930512698896365 -54.84513720871314 20.04002243063285 7 -51.47985025936686 13.117789283573252 
2003 1.3293471245966302 4.725595153444849 14.055592335624471 0.1277869711852832 310.7949191525853 -0.13043866782566838 0.40608820990907696 1.082906357282534 1.075716521980087 0.01381886691736084 0.06463347284878862 0.00213250838481175 20000.0 5814.098473761037 4.451282510759883 0.011687299214071481 -0.1493555232658309 0.41469591490040436 8.997907029850182 1.0828668197065396 0.03478645820435643 0.0020259891734758784 -30.260311521896494 -19.940463029749534 -54.8065991682272 20.045607577043935 5 -51.444570319062535 13.072675905196292 
2004 0.8924864617685486 3.648943029973558 14.140392916431296 0.13839045349465182 336.54365488177933 -0.12110519568995137 -0.021206755240109454 1.0232776644504775 1.0152035102367885 -0.044209824989564134 -0.05471757126008639 0.00818669377211706 20000.0 6091.083665347488 4.456521804734743 -0.0044034523765200066 -0.16866260417033518 -0.008717937526860682 9.349565592821847 1.023185267774922 0.08345368188027218 0.0020860642378480146 -30.228902969458865 -19.950413360602703 -54.80006748519092 20.050238603003187 9 -51.4102732275348 13.027445731290406 
2005 -1.7299367905606786 5.8580609820925424 14.117521675121699 0.04954088962204712 349.4034773383845 -0.3229167262085775 0.23235541408818172 0.9955624245010138 0.9999520526684595 -0.019829633083119996 0.04236874516686297 0.015451092636338704 20000.0 6043.115332779713 4.425778898127568 0.005080839904392264 -0.39027592541026374 0.24765875419945255 9.54400666522867 0.9954212233671096 0.088687538232514 0.0020444246877294545 -30.222928856464158 -19.96036369145587 -54.791445329158776 20.05409693394571 5 -51.37683112939021 12.983198408400504 
2006 -5.874685120274027 6.33207402314035 14.12474750875965 0.029865972246106397 394.20490212615834 -0.09786313396550739 0.007740936805550047 0.912191572939094 1.0105956248020063 -0.02909197510651118 0.01932350833331388 -0.015522571211645391 20000.0 5787.477867340802 4.399446091465741 0.0003385957659121652 -0.19310507634552593 0.027753059727754922 9.926105607712477 0.9119470685816046 0.004116891371549539 0.0006022377954533751 -30.197740047105576 -19.97031402230904 -54.785739352663896 20.05717705771685 5 -51.344289117570995 12.939806081341452 
2007 -1.1798920174028567 2.9536697176990874 14.104691955060995 0.03330181774799596 301.57246674092886 -0.4253785872667937 0.4494265621075742 1.0678631976699453 1.0142720916044334 -0.015756325079828937 0.013603110188350073 0.016123674844192082 20000.0 6086.04604658388 4.454081336748424 0.006312272256000202 -0.44503009989321407 0.45821650290864047 8.824796692780374 1.067831334990605 0.10344780710752256 0.002056704947359291 -30.17498030052228 -19.98026435316221 -54.77172996360359 20.059844523165907 5 -51.312335195544655 12.897313842872983 
2008 1.3449297023185132 1.1040690580601091 14.17273319331297 0.05792587871220034 375.7467437072747 -0.4629075210259561 0.3306413064553844 0.9352005654697475 0.9500389763054766 -0.05848092298725602 0.0019241612447141454 0.018050279936433822 20000.0 5947.538205818504 4.402197330037417 0.003625426216208447 -0.5521449444374883 0.3495747204018973 9.76431673615416 0.9349958437702457 0.05808214169038963 0.000621715875782623 -30.149227884570163 -19.990214684015378 -54.75740606647432 20.062156068168417 5 -51.28093100872109 12.855409697184157 
2009 -2.4225417386708905 3.6596427724715452 14.071377194163826 0.001152830684906972 377.3891967651943 -0.16378525359517493 0.1780891484244757 0.9460436353054252 1.023326505319921 -0.13875841239787476 0.03791866605509989 0.004586290106901904 20000.0 5782.96710050406 4.414294662704127 0.0014294234813633413 -0.24361892469703894 0.19548365760278041 9.809689890466096 0.9458450180123852 0.0049440604358215665 0.0006279068151272547 -30.1356383185341 -20.000165014868546 -54.747745218048195 20.06400079786481 5 -51.25019200893199 12.814055289788342 
2010 -0.07635051723826791 6.505580889288105 14.133328242094898 0.03925759796410144 386.0652968241067 -0.07230266658712736 0.0014946466805192404 0.9393164118910091 1.0765079223765284 -0.06197699958310207 -0.04499849784158437 0.0016950640489182406 20000.0 5838.378717152173 4.405292171610544 0.003074313270352535 -0.1594701810483593 0.019991357677065218 9.853315619705338 0.9390929977396417 0.02480000513332692 0.000610947487498894 -30.085644660766448 -20.010115345721715 -54.72561463316304 20.065827713599315 5 -51.219712512827456 12.773366072196588 
2011 0.12167595333403725 0.202600652537473 14.065112467239189 0.23160995718568533 336.43028743884906 -0.12679347671641938 0.03183594835363665 1.030950893973554 1.0150071324541188 0.12072085455942166 -0.0033751135588624276 0.019190364826053588 20000.0 6075.144638553818 4.452070142456039 -0.0005037839183651477 -0.17325647689467302 0.04413567521782808 9.341429651914488 1.030859264052987 0.08670124799572655 0.002077812000553183 -30.080612908702562 -20.020065676574884 -54.70836148248465 20.06747684381993 5 -51.18962753096123 12.732936362217984 
2012 -1.0798920784714099 6.938178973769288 14.122215239700463 0.1251141682042722 342.0598795459837 -0.5321456298089542 0.29931379340327896 0.9772924752167644 0.9501744806530279 0.006740368907292793 0.0064478587219967964 0.0236179155724396 20000.0 6144.99896481656 4.451330502857238 -0.011803611628670017 -0.5967421764648311 0.31447784158311504 9.431600028636115 0.9771816546294666 0.08396236008320147 0.0020914577421313517 -30.036155203225835 -20.030016007428053 -54.69332320877693 20.068918698448933 5 -51.159985247168486 12.692901170091503 
2013 -4.225613743115645 4.9391074323072175 14.113186402586969 0.14186700913195002 386.39137991909206 -0.00741878333048529 0.02816516003873973 0.9525860364696064 1.043128908398789 -0.05723377626374804 0.0030581029893012035 -0.010266479353034364 20000.0 5778.408971880845 4.403535426411921 0.00713718225700582 -0.09016458701616101 0.045830220457421036 9.8564521659049 0.9523657190244819 0.014989796259366842 0.0006164088630236631 -30.014940962684147 -20.03996633828122 -54.67062835277888 20.07039357625528 5 -51.13054519591479 12.653308679548793 
2014 0.6429211156488464 0.9729335252112428 14.188472247982734 0.117160521430299 354.5878408975068 -0.24940181923884897 0.24869555832606366 1.001373610674655 0.9914418907675517 0.07581895211884815 -0.007794632695484291 0.013787225352100821 20000.0 5967.983315379454 4.409953431088401 0.014229430186419796 -0.3171224856885083 0.2639343300833906 9.61113794469724 1.0012129521767008 0.08525158872498492 0.0006324885672577507 -29.975556872342416 -20.04991666913439 -54.65014189684379 20.071849647021487 5 -51.101363770696146 12.613918425884684 
2015 0.316265377994025 2.7222428823651064 14.174581513674775 0.01291786447070277 375.16150426639797 -0.39108732317291484 0.3465088229437802 0.945298697369405 0.9935378484233854 -0.0485316948239517 -0.02019031359250764 0.01824184524674092 20000.0 5868.05498302584 4.401192883066284 0.007033291741496109 -0.4757297294239712 0.36461959966869345 9.769914179414602 0.9450982890576445 0.041525608503925365 0.0006265721238671695 -29.963921071594548 -20.05986699998756 -54.63475923405716 20.073136431624473 5 -51.072576546783864 12.574786802521515 
2016 0.7576698675080387 5.375019055835855 14.055899325636496 0.08312823874917893 307.5709247633738 -0.2274883409350985 0.48711595041710004 1.0866318344222328 1.0755816591593401 0.00183283812384899 0.07261161748020514 0.002746171240839472 20000.0 5841.287471398521 4.442768125787379 0.016463969542932246 -0.24562799443170338 0.49563090756964306 8.945260456619604 1.086594853046926 0.052444586205256355 0.0020240558653922534 -29.960695723694865 -20.069817330840728 -54.63729461411539 20.07377265044596 5 -51.04466476571646 12.536049384343443 
2017 -1.7246579667519129 3.5118784320869234 14.07443183527336 0.030303510658341862 363.6970307984216 -0.178263790752077 0.23485855782631443 0.9672938913203799 1.0536765503259549 -0.08944195604775013 -0.014822113437156809 -0.00743158799448055 20000.0 5786.5493946731 4.424048199439227 0.0014389243256791883 -0.2483934439714662 0.25068849100817053 9.72397108374538 0.9671247249096092 0.006038834402777152 0.0006371728974917199 -29.954090214346962 -20.079767661693896 -54.64232536261853 20.073771038336066 5 -51.01764538072238 12.498187411135284 
2018 0.8244140640862199 1.8807707028006684 14.182838038829193 0.12496294791843249 352.33630649687694 -0.24637718763480398 0.2632503624565269 1.002462582546189 1.0144545229393975 -0.017859572623117603 0.012482712937642762 -0.020841160398273603 20000.0 5946.6560665485795 4.414374956805455 0.012287315815336403 -0.3114041220058739 0.27812367441915087 9.59862077446079 1.002309197838668 0.07514824343080141 0.0017931724602402099 -29.929705009042742 -20.089717992547065 -54.63671146229179 20.07347966806201 5 -50.99119071072451 12.461217835894352 
2019 -0.10799785103872139 0.7982698748658579 14.144416147897163 0.0679831522103973 308.23898116170915 -0.23995898397607895 0.3667240065966961 1.087278648246958 1.0165237714093678 -4.066723519302595e-05 0.032298649033949745 -0.009855849840919324 20000.0 6011.750875521067 4.4468390807903155 0.013697291725754512 -0.259736875635329 0.37546876972349597 8.92076036102495 1.0872401768283002 0.09688081175981501 0.002042485713368095 -29.908646106526426 -20.099668323400234 -54.62395863352525 20.073107152281228 5 -50.965091389340536 12.424812978675611 
2020 -4.372155915589506 4.410023467856128 14.08911596176822 0.10621946656834055 313.55616442655645 -0.07872433288879588 0.28287124924862644 1.080365104189256 1.0689075315559657 -0.038420896436667934 0.04555142268895948 -0.012837949775756297 20000.0 5886.778721620034 4.457025198817108 0.007826068282516474 -0.09949172555583476 0.2917202467677523 9.023788054745626 1.0803223000223976 0.04864530927943139 0.002037267390887875 -29.89266632171332 -20.109618654253403 -54.61541313551057 20.072562962543554 5 -50.939440438466164 12.388763473915688 
2021 -0.5784646970156011 4.3866636512887585 14.215918709314153 0.17618836063396 357.80882871103256 -0.08325982540381816 -0.04404266106541038 0.9877858197912804 0.9740011193563465 0.04887257438486353 -0.02422171247345241 0.006505304464866593 20000.0 6002.025874600357 4.422156689412244 0.005108243933378176 -0.15643905291314386 -0.027942411627409586 9.651014801363429 0.9876165557748116 0.0768902682684756 0.0006157040004752342 -29.86819721371898 -20.11956898510657 -54.605096098522026 20.0719120287886 5 -50.91417492742455 12.35316234314319 
2022 -5.169951482468747 6.418284969973969 14.102609291030467 0.09668404770213475 369.96118384859784 -0.03628853007925503 0.17926872716377157 0.9740021771093643 1.0680530638481023 0.016888536282643724 0.043207682196881744 0.01655788961156874 20000.0 5700.544246554573 4.421026935970032 0.004831749757467272 -0.10698180493439446 0.1950273018653781 9.770493364106335 0.9738248848158313 -0.013188889653365288 0.0006388181965157094 -29.800361794329675 -20.12951931595974 -54.56839391070993 20.07181875142114 5 -50.88862248592511 12.317946655950877 
2023 -3.2934463670959175 1.6509134505372276 14.064330107270074 0.03246811977375153 391.2149243066518 -0.21116037596092152 -0.021791795049454166 0.9077488497547512 0.9589327958393676 -0.07581145109382079 0.04133645102833461 0.013629271612411155 20000.0 5933.861132353128 4.396666396163564 -0.0002166572294026129 -0.3101663902766852 -0.0011011267643696223 9.883517794954573 0.9075029905066773 0.04639852659331394 0.000590458469468621 -29.780170328335537 -20.13946964681291 -54.53485493308685 20.072167263128268 5 -50.862867767884005 12.28244404517475 
2024 -1.480207565633556 5.033838333709173 14.110510858141994 0.20798469637161257 345.36361513867377 -0.13769824482284143 0.0793037585890955 1.0117953398100106 1.049170019827585 0.01582478338957155 -0.016898479783138153 -0.007827958761030419 20000.0 6005.623251188737 4.440648200014108 0.0011549648797710172 -0.19435356846164742 0.09302901947947204 9.49233946667232 1.0116740925687204 0.07002459390597435 0.0020623458118973923 -29.763905548688115 -20.149419977666078 -54.526595034648295 20.07231770055209 5 -50.83755410008129 12.246739164667353 
2025 -6.427560817698286 7.800643628854036 14.099978604205571 0.042723525861216395 410.9647596102857 -0.15571513268426873 0.03199700384664639 0.8872645551544722 1.0733533873323031 -0.05215154998227589 -0.01481971535368777 -0.008213263087354473 20000.0 5779.2513301836025 4.352421734088032 0.01815528817227094 -0.26760332788127544 0.054838201661946834 10.021556667970552 0.8869568836483289 0.03727922997305593 0.0005708635658001751 -29.600354338989934 -20.159370308519247 -54.443330533548874 20.07433612194221 5 -50.81075021169193 12.21147533832535 
2026 -0.6219769870547083 7.630606870464889 14.121932035405585 0.06677943968139338 325.0834903080949 -0.3132687754105077 0.29660578559127443 1.03238836136644 0.9736817665803753 -0.08053510841151779 0.010771309947962382 0.013087776488618835 20000.0 6025.656787160104 4.460637760461871 -0.0045245361259322195 -0.34712014065840735 0.307299660831171 9.183328981929652 1.0323255939749274 0.06445081982622272 0.002064759540104842 -29.57279645195617 -20.169320639372415 -54.360971294195 20.078127329787904 5 -50.782436563127774 12.174721305264228 
2027 -0.4335605127022042 4.948220367890143 14.17718418431758 0.1481061745722597 349.85627518961735 -0.23786537902823257 -0.024890951860245092 0.9833049257879819 0.9801964125722251 0.016482689955100216 -0.06907730661624409 0.01292298361208348 20000.0 6142.801398960494 4.431349044976452 -0.0004817963220323248 -0.31072920236750173 -0.008729324102933936 9.55526498466581 0.9831559801384498 0.10598463246679667 0.0020854549133968287 -29.534610358499044 -20.179270970225584 -54.33796230029783 20.081927263553894 5 -50.7542706211704 12.136457527085476 
2028 -3.936510484261184 3.3260135097216974 14.069771486629806 0.09454154057488566 330.7919337873557 -0.45194611230964243 0.23478661476926999 0.9890060079825326 0.9771597277256984 0.06275983704188337 0.011718937364210036 0.01183808966330032 20000.0 6130.97134357975 4.473896685253745 -0.02041645802462686 -0.49556993554989204 0.24700855249763626 9.272482307288584 0.9889307091393842 0.06276655593004728 0.0020879845207530355 -29.513451876236104 -20.189221301078753 -54.31836664530671 20.085628829902983 5 -50.72634171265776 12.098341462540269 
2029 0.24923892187568342 0.1541669170397914 14.074827039542193 0.11605197429327489 380.74227590414813 -0.5581819078544079 0.3377032501226946 0.9158171780567106 0.9733371388611854 0.07814282316051313 0.042946207619791205 0.018225091577505508 20000.0 5998.610391670352 4.399275220666285 9.038843281815816e-05 -0.6582811873796626 0.3585281273625883 9.793728812024716 0.915597978717217 0.0658657260776262 0.0006152002314825447 -29.495275512809275 -20.19917163193192 -54.30866421548769 20.088947648074754 5 -50.698910383543314 12.060462438160165 
2030 -0.5380242510421063 4.878000378012408 14.130398495858115 0.12474971867917917 329.72585453079165 -0.36821174094307496 0.3116934280098547 1.0362467631806553 1.0028091739856742 0.015228752516888933 0.014866803695069805 0.005607019586148704 20000.0 6097.687614112379 4.447620101302869 0.0027994073816971624 -0.41103029217222203 0.3235359023355475 9.226283820201955 1.036172047258736 0.0997418282449902 0.0020690822128162424 -29.467484537144607 -20.20912196278509 -54.29557563456565 20.09202136609619 5 -50.67186445213308 12.02308099848969 
2031 -6.039769796113635 3.4637614370049934 14.130514822442365 0.02096200809973826 369.49597124326147 -0.04041983791416115 0.30765287028499505 1.0038252282999842 1.1056394174739443 0.02988328864293388 0.03642607252250127 -0.0010481208395479585 20000.0 5647.605090780611 4.400072313164209 0.023224016569606182 -0.10886762833305351 0.32271261363670084 9.740670617217791 1.0036489958010748 0.007387644355824063 0.0006492096511962674 -29.45341791477228 -20.21907229363826 -54.28466897205552 20.09480763665231 5 -50.645245807037746 11.986084962512699 
